"CONTACT_ID","AGE","FAMILYSIZE","YEAREXPERIENCE","ANNUALINCOME","EDUCATIONLEVEL_ID","NETPRICE_PRO11_AMT","NETPRICE_PRO12_AMT","NETPRICE_PRO13_AMT","NETPRICE_PRO14_AMT","NETPRICE_PRO15_AMT","NETPRICE_PRO16_AMT","NETPRICE_PRO17_AMT"
2986,34,4,10,8,2,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2987,60,4,35,69,1,245.0,0.0,0.0,7.0,0.0,0.0,0.0
2988,51,4,26,161,3,310.0,0.0,0.0,79.0,0.0,0.0,1.0
2989,51,1,26,79,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2991,36,3,11,39,1,0.0,0.0,0.0,23.0,0.0,0.0,0.0
2992,50,1,26,163,1,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2993,49,1,23,9,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2994,47,4,23,71,3,0.0,0.0,0.0,20.0,1.0,0.0,0.0
2995,45,3,21,51,3,0.0,0.0,0.0,21.0,0.0,0.0,0.0
2996,53,1,27,32,3,167.0,0.0,0.0,14.0,0.0,0.0,0.0
2997,55,4,29,161,1,0.0,0.0,1.0,43.0,1.0,1.0,1.0
2998,56,1,30,60,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2999,40,4,13,35,2,0.0,0.0,0.0,10.0,0.0,0.0,0.0
3001,49,2,25,73,1,216.0,0.0,0.0,17.0,0.0,1.0,0.0
3002,60,4,36,49,1,214.0,1.0,1.0,15.0,1.0,1.0,0.0
3003,64,2,38,79,1,194.0,0.0,0.0,20.0,1.0,1.0,0.0
3004,45,2,21,120,1,0.0,1.0,0.0,75.0,0.0,0.0,0.0
3006,36,3,11,78,2,0.0,0.0,0.0,6.0,0.0,1.0,0.0
3007,53,4,29,40,2,131.0,0.0,0.0,11.0,0.0,0.0,0.0
3009,38,4,14,160,3,0.0,1.0,0.0,57.0,0.0,0.0,1.0
3010,60,4,35,68,1,191.0,0.0,0.0,7.0,1.0,1.0,0.0
3011,59,2,34,49,3,103.0,0.0,0.0,16.0,0.0,1.0,0.0
3012,47,2,23,65,1,0.0,0.0,0.0,25.0,0.0,1.0,0.0
3013,26,3,3,55,2,145.0,0.0,0.0,24.0,0.0,1.0,0.0
3014,36,3,11,62,1,98.0,0.0,0.0,23.0,1.0,0.0,0.0
3016,48,3,21,42,2,0.0,0.0,0.0,25.0,0.0,0.0,0.0
3017,57,4,31,39,2,0.0,0.0,0.0,7.0,0.0,1.0,0.0
3018,45,3,20,111,1,0.0,1.0,1.0,30.0,1.0,0.0,1.0
3019,50,3,24,82,1,0.0,0.0,0.0,21.0,0.0,0.0,0.0
3020,64,4,39,108,2,0.0,0.0,0.0,34.0,0.0,1.0,0.0
3021,56,2,30,59,3,0.0,0.0,0.0,8.0,0.0,1.0,0.0
3022,59,3,33,61,1,193.0,0.0,0.0,25.0,0.0,1.0,0.0
3023,36,4,9,78,2,0.0,1.0,0.0,20.0,0.0,1.0,0.0
3024,47,2,21,18,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3025,66,4,40,113,3,0.0,0.0,0.0,17.0,1.0,1.0,0.0
3026,50,1,23,62,2,0.0,0.0,0.0,26.7,0.0,1.0,0.0
3027,53,1,27,81,1,248.0,0.0,0.0,49.0,0.0,1.0,0.0
3028,52,3,28,13,1,106.0,0.0,0.0,4.0,0.0,1.0,0.0
3029,37,1,12,75,1,194.0,0.0,0.0,28.0,0.0,0.0,0.0
3030,43,2,17,33,3,89.0,0.0,0.0,8.0,0.0,1.0,0.0
3031,41,1,16,179,1,0.0,0.0,0.0,41.0,0.0,1.0,0.0
3032,54,3,29,69,2,0.0,0.0,0.0,20.0,0.0,1.0,0.0
3033,31,1,7,45,3,0.0,0.0,0.0,10.0,0.0,1.0,0.0
3034,55,3,29,59,2,0.0,0.0,0.0,30.0,0.0,1.0,0.0
3035,42,2,16,81,1,0.0,0.0,0.0,28.0,0.0,1.0,0.0
3036,32,1,8,133,1,212.0,0.0,0.0,54.0,0.0,1.0,0.0
3037,57,2,32,81,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3038,66,4,41,14,2,86.0,0.0,0.0,4.0,1.0,1.0,0.0
3039,43,2,17,28,3,0.0,0.0,0.0,8.0,0.0,0.0,0.0
3040,39,2,15,93,1,0.0,0.0,0.0,22.0,0.0,1.0,0.0
3041,48,3,23,191,3,123.0,0.0,0.0,26.0,0.0,0.0,1.0
3042,64,1,40,155,1,0.0,0.0,0.0,29.0,0.0,1.0,0.0
3043,29,2,3,155,1,0.0,0.0,0.0,72.0,0.0,0.0,0.0
3044,36,4,11,68,1,0.0,0.0,0.0,13.0,0.0,1.0,0.0
3046,46,1,20,51,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0
3047,27,4,3,44,1,180.0,0.0,0.0,16.0,0.0,1.0,0.0
3048,33,2,8,121,1,408.0,0.0,0.0,31.0,0.0,1.0,0.0
3049,63,4,39,49,1,204.0,1.0,0.0,22.0,0.0,1.0,0.0
3050,53,2,29,42,3,78.0,1.0,0.0,10.0,0.0,1.0,0.0
3051,43,1,18,144,1,0.0,0.0,0.0,41.0,0.0,0.0,0.0
3052,34,1,9,72,2,0.0,0.0,0.0,26.0,0.0,1.0,0.0
3054,63,3,38,43,3,175.0,0.0,0.0,9.0,0.0,0.0,0.0
3055,42,1,17,74,2,144.0,1.0,0.0,1.0,0.0,1.0,0.0
3056,69,1,44,145,1,0.0,0.0,0.0,25.0,0.0,1.0,0.0
3057,68,2,44,158,1,0.0,0.0,0.0,21.0,0.0,0.0,0.0
3058,57,4,31,78,1,0.0,0.0,0.0,49.0,0.0,0.0,0.0
3059,57,1,32,154,2,352.0,0.0,0.0,24.0,0.0,1.0,1.0
3060,38,2,12,105,3,0.0,0.0,0.0,45.0,0.0,0.0,0.0
3061,35,3,10,100,2,0.0,0.0,0.0,6.0,0.0,1.0,0.0
3062,66,1,42,58,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3063,63,1,38,113,1,406.0,0.0,0.0,9.0,0.0,1.0,0.0
3064,46,2,21,10,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3065,62,2,36,142,1,0.0,0.0,0.0,27.0,0.0,0.0,0.0
3066,65,1,40,128,1,0.0,0.0,0.0,25.0,0.0,0.0,0.0
3067,33,3,8,131,3,0.0,0.0,0.0,5.0,0.0,0.0,1.0
3069,33,2,9,101,1,0.0,0.0,0.0,6.0,0.0,1.0,0.0
3070,34,2,4,70,3,0.0,0.0,1.0,17.5,1.0,1.0,0.0
3071,47,1,23,122,1,0.0,1.0,0.0,3.0,0.0,1.0,0.0
3072,35,3,11,70,1,0.0,0.0,0.0,15.0,0.0,1.0,0.0
3073,66,2,41,148,3,0.0,0.0,0.0,43.0,0.0,1.0,1.0
3074,60,2,35,43,3,166.0,0.0,0.0,21.0,0.0,1.0,0.0
3075,63,1,33,31,3,0.0,0.0,0.0,15.0,0.0,1.0,0.0
3076,40,2,14,35,3,0.0,0.0,0.0,8.0,0.0,0.0,0.0
3077,56,4,30,81,3,0.0,0.0,0.0,26.0,0.0,1.0,0.0
3079,33,4,8,98,3,129.0,1.0,1.0,18.0,1.0,1.0,0.0
3080,31,4,5,101,3,0.0,0.0,0.0,21.0,0.0,1.0,0.0
3081,53,2,27,81,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0
3082,55,1,30,135,1,452.0,0.0,0.0,6.0,0.0,1.0,0.0
3083,59,2,33,34,2,0.0,0.0,0.0,7.0,0.0,1.0,0.0
3084,43,1,19,104,1,249.0,0.0,0.0,34.0,0.0,0.0,0.0
3085,67,3,41,29,2,0.0,0.0,0.0,7.0,0.0,1.0,0.0
3086,64,2,39,119,2,0.0,0.0,0.0,54.0,0.0,1.0,1.0
3087,49,2,23,82,2,0.0,0.0,0.0,17.0,1.0,1.0,0.0
3088,58,1,32,62,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
3089,48,3,22,85,1,0.0,0.0,0.0,21.0,1.0,1.0,0.0
3090,43,2,18,8,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3091,66,4,40,78,3,0.0,0.0,0.0,17.0,0.0,1.0,0.0
3092,60,3,35,44,2,0.0,0.0,0.0,5.0,0.0,1.0,0.0
3093,41,2,17,122,1,0.0,0.0,0.0,80.0,1.0,1.0,0.0
3094,40,3,14,22,2,114.0,0.0,0.0,1.0,0.0,0.0,0.0
3097,45,2,21,144,1,158.0,0.0,0.0,61.0,0.0,0.0,0.0
3098,54,1,30,71,2,0.0,0.0,0.0,26.0,1.0,0.0,0.0
3099,41,2,16,191,1,0.0,0.0,0.0,30.0,0.0,1.0,0.0
3100,56,1,29,22,2,100.0,0.0,0.0,5.0,0.0,1.0,0.0
3101,46,1,20,158,1,0.0,0.0,0.0,24.0,0.0,1.0,0.0
3102,38,3,12,131,3,0.0,0.0,1.0,3.0,1.0,1.0,1.0
3104,31,3,7,69,2,170.0,0.0,0.0,7.0,0.0,0.0,0.0
3105,54,2,30,39,1,0.0,0.0,0.0,8.0,0.0,0.0,0.0
3107,34,1,10,32,1,0.0,0.0,0.0,17.0,0.0,1.0,0.0
3108,47,1,21,129,1,0.0,0.0,0.0,57.0,0.0,1.0,0.0
3109,49,3,23,158,1,432.0,0.0,0.0,54.0,1.0,0.0,1.0
3110,45,1,21,54,1,0.0,0.0,0.0,18.0,0.0,1.0,0.0
3111,44,1,20,34,2,0.0,0.0,0.0,20.0,0.0,0.0,0.0
3112,26,4,3,45,2,0.0,0.0,0.0,6.0,1.0,1.0,0.0
3113,62,2,36,68,3,0.0,1.0,0.0,23.0,0.0,0.0,0.0
3114,50,1,24,53,2,0.0,0.0,0.0,15.0,0.0,1.0,0.0
3115,51,1,26,32,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3116,61,2,36,173,3,0.0,0.0,0.0,72.0,0.0,1.0,1.0
3117,61,4,37,31,1,0.0,0.0,0.0,4.0,0.0,0.0,0.0
3118,57,2,32,72,1,144.0,0.0,0.0,37.0,0.0,1.0,0.0
3119,52,4,27,30,2,157.0,0.0,1.0,4.0,1.0,1.0,0.0
3121,65,1,40,18,2,127.0,0.0,0.0,15.0,0.0,0.0,0.0
3122,48,1,22,69,1,220.0,0.0,0.0,28.0,1.0,1.0,0.0
3123,42,3,16,58,1,247.0,0.0,0.0,21.0,0.0,1.0,0.0
3124,61,4,37,63,1,0.0,0.0,0.0,15.0,0.0,1.0,0.0
3125,59,2,33,43,1,0.0,1.0,0.0,3.0,0.0,0.0,0.0
3126,32,1,8,28,3,0.0,0.0,0.0,2.0,0.0,1.0,0.0
3127,36,1,12,38,3,133.0,0.0,0.0,21.0,0.0,0.0,0.0
3129,59,4,34,64,1,0.0,0.0,0.0,9.0,0.0,1.0,0.0
3130,39,3,15,70,2,165.0,0.0,0.0,26.0,0.0,1.0,0.0
3131,56,1,32,12,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3132,60,2,34,159,1,0.0,0.0,0.0,5.0,0.0,0.0,0.0
3133,38,2,12,103,3,0.0,0.0,0.0,45.0,0.0,1.0,0.0
3135,57,2,32,48,3,142.0,0.0,0.0,21.0,0.0,1.0,0.0
3136,32,1,6,49,1,0.0,0.0,0.0,15.0,0.0,0.0,0.0
3138,35,4,11,22,2,0.0,0.0,0.0,7.0,1.0,1.0,0.0
3139,54,2,30,10,1,86.0,0.0,0.0,2.0,0.0,0.0,0.0
3140,53,1,28,38,2,120.0,0.0,0.0,13.0,1.0,0.0,0.0
3142,41,2,15,30,3,0.0,0.0,0.0,14.0,1.0,0.0,0.0
3143,35,1,10,82,2,240.0,0.0,1.0,26.0,1.0,1.0,0.0
3145,60,1,36,24,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3146,50,4,26,32,1,156.0,0.0,0.0,6.0,1.0,1.0,0.0
3147,54,3,28,34,3,111.0,0.0,0.0,9.0,0.0,1.0,0.0
3148,57,2,30,195,2,477.0,0.0,0.0,47.5,0.0,0.0,1.0
3149,29,4,4,61,1,119.0,0.0,0.0,22.0,0.0,0.0,0.0
3150,40,3,14,22,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3152,66,2,41,50,1,205.0,0.0,0.0,28.0,0.0,0.0,0.0
3153,65,2,39,35,3,0.0,1.0,0.0,7.0,1.0,0.0,0.0
3154,62,3,36,64,2,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3156,38,4,11,44,2,192.0,0.0,0.0,10.0,1.0,0.0,0.0
3157,59,2,34,65,1,0.0,0.0,0.0,37.0,0.0,1.0,0.0
3158,58,4,34,13,1,0.0,0.0,0.0,7.0,0.0,1.0,0.0
3159,34,1,8,84,3,105.0,0.0,0.0,29.0,1.0,0.0,0.0
3160,57,4,32,28,2,101.0,0.0,0.0,2.0,0.0,1.0,0.0
3162,51,1,27,59,1,144.0,0.0,0.0,0.0,0.0,1.0,0.0
3163,51,1,25,163,1,396.0,0.0,0.0,24.0,0.0,1.0,0.0
3164,36,2,12,183,3,582.0,0.0,0.0,88.0,0.0,1.0,1.0
3166,44,1,19,115,1,0.0,0.0,0.0,70.0,0.0,0.0,0.0
3167,58,4,34,130,1,0.0,0.0,0.0,65.0,1.0,0.0,1.0
3168,66,2,40,185,2,358.0,0.0,0.0,79.0,0.0,1.0,1.0
3169,56,2,32,118,1,0.0,0.0,0.0,3.0,0.0,1.0,0.0
3170,41,1,16,163,1,0.0,0.0,0.0,41.0,0.0,0.0,0.0
3171,49,2,23,140,1,380.0,0.0,0.0,63.0,1.0,1.0,0.0
3172,62,2,36,91,2,0.0,0.0,0.0,7.0,1.0,1.0,0.0
3173,59,4,34,61,3,0.0,0.0,0.0,13.0,1.0,1.0,0.0
3174,62,4,38,168,2,0.0,0.0,0.0,41.0,0.0,1.0,1.0
3175,42,3,16,69,2,0.0,0.0,0.0,9.0,0.0,0.0,0.0
3176,50,1,24,22,1,104.0,0.0,0.0,2.0,0.0,0.0,0.0
3177,50,1,25,53,1,213.0,0.0,0.0,3.0,0.0,0.0,0.0
3178,56,2,29,25,2,0.0,0.0,1.0,10.0,1.0,1.0,0.0
3179,39,4,12,115,2,0.0,0.0,0.0,22.0,0.0,0.0,1.0
3180,37,4,12,31,3,85.0,1.0,1.0,11.0,1.0,1.0,0.0
3182,63,2,37,152,1,0.0,0.0,0.0,69.0,0.0,0.0,0.0
3183,48,1,23,30,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3184,30,1,6,34,3,0.0,0.0,0.0,2.0,1.0,1.0,0.0
3185,50,1,25,44,3,0.0,0.0,0.0,14.0,1.0,1.0,0.0
3186,47,2,23,182,1,0.0,0.0,0.0,76.0,0.0,0.0,0.0
3187,57,3,33,44,1,117.0,0.0,0.0,15.0,0.0,1.0,0.0
3188,60,2,36,122,1,153.0,1.0,1.0,60.0,1.0,1.0,0.0
3189,55,4,29,35,1,0.0,0.0,0.0,18.0,0.0,1.0,0.0
3190,54,1,28,91,3,0.0,0.0,0.0,8.0,0.0,0.0,0.0
3191,60,2,35,30,2,0.0,0.0,0.0,20.0,0.0,0.0,0.0
3192,68,1,42,53,3,0.0,0.0,0.0,25.0,0.0,1.0,0.0
3193,61,1,36,28,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
3194,67,4,42,85,2,200.0,0.0,0.0,34.0,0.0,1.0,0.0
3195,55,2,29,28,2,90.0,0.0,0.0,7.0,1.0,1.0,0.0
3196,61,4,37,41,1,177.0,0.0,0.0,4.0,0.0,1.0,0.0
3197,55,1,25,154,3,0.0,1.0,1.0,50.0,0.0,1.0,1.0
3198,46,1,21,41,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
3199,59,3,35,33,1,0.0,0.0,0.0,15.0,0.0,0.0,0.0
3200,40,3,15,182,3,0.0,0.0,0.0,58.0,0.0,1.0,1.0
3201,56,2,30,59,3,0.0,0.0,0.0,8.0,0.0,1.0,0.0
3202,30,2,5,129,1,0.0,1.0,0.0,33.0,0.0,0.0,0.0
3203,56,3,30,35,3,136.0,0.0,0.0,9.0,0.0,1.0,0.0
3204,45,3,19,185,2,0.0,1.0,1.0,22.0,1.0,1.0,1.0
3205,61,4,37,45,2,201.0,0.0,0.0,13.0,0.0,0.0,0.0
3206,39,4,15,62,2,145.0,0.0,0.0,1.0,0.0,0.0,0.0
3208,51,2,25,14,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3209,57,1,31,53,3,0.0,0.0,0.0,22.0,1.0,1.0,0.0
3210,29,3,4,48,3,169.0,0.0,0.0,26.0,0.0,0.0,0.0
3211,53,2,29,128,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0
3212,34,1,10,105,1,331.0,0.0,0.0,40.0,0.0,1.0,0.0
3213,38,3,12,40,1,0.0,0.0,0.0,9.0,1.0,1.0,0.0
3214,66,2,40,10,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0
3215,32,2,7,102,1,303.0,0.0,0.0,33.0,0.0,0.0,0.0
3217,33,4,8,30,1,158.0,0.0,0.0,8.0,0.0,1.0,0.0
3218,36,1,10,21,3,0.0,1.0,0.0,6.0,0.0,0.0,0.0
3219,65,2,39,44,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3220,38,1,13,48,3,164.0,0.0,0.0,25.0,0.0,1.0,0.0
3223,38,3,13,64,2,230.0,0.0,0.0,7.0,0.0,1.0,0.0
3224,38,1,12,82,1,138.0,0.0,0.0,25.0,0.0,0.0,0.0
3225,62,4,38,39,1,0.0,0.0,0.0,13.0,0.0,1.0,0.0
3226,56,2,30,45,3,0.0,0.0,0.0,8.0,1.0,1.0,0.0
3227,48,4,24,133,3,0.0,0.0,1.0,57.0,1.0,1.0,1.0
3228,49,2,25,152,1,0.0,0.0,0.0,14.0,0.0,1.0,0.0
3229,43,1,19,12,1,91.0,1.0,0.0,10.0,0.0,0.0,0.0
3230,45,3,19,32,1,149.0,0.0,0.0,15.0,0.0,1.0,0.0
3231,28,4,4,74,1,204.0,0.0,0.0,26.0,0.0,0.0,0.0
3232,42,2,17,54,2,159.0,0.0,0.0,11.0,1.0,0.0,0.0
3233,33,3,9,181,2,0.0,0.0,1.0,41.0,1.0,1.0,1.0
3235,44,3,18,95,1,240.0,1.0,0.0,1.0,0.0,0.0,0.0
3236,40,4,14,190,2,565.0,0.0,1.0,73.0,0.0,1.0,1.0
3237,39,1,14,90,1,0.0,0.0,0.0,28.0,0.0,1.0,0.0
3238,30,4,6,20,1,134.0,0.0,0.0,10.0,1.0,1.0,0.0
3239,63,3,37,64,3,0.0,0.0,0.0,22.0,0.0,0.0,0.0
3240,65,2,39,85,3,98.0,0.0,0.0,17.0,0.0,0.0,0.0
3241,70,4,46,105,2,0.0,0.0,0.0,17.0,0.0,1.0,0.0
3242,47,1,21,21,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
3243,27,2,3,78,2,0.0,0.0,0.0,18.0,0.0,0.0,0.0
3244,48,2,24,158,1,132.0,0.0,0.0,66.7,1.0,1.0,0.0
3245,61,1,37,125,1,219.0,0.0,0.0,43.0,0.0,0.0,0.0
3246,64,3,39,81,2,0.0,0.0,0.0,18.0,0.0,1.0,0.0
3247,57,1,32,183,1,0.0,0.0,0.0,81.0,1.0,1.0,0.0
3248,31,4,6,54,2,0.0,0.0,0.0,6.0,0.0,1.0,0.0
3249,52,4,27,79,3,212.0,0.0,0.0,36.0,0.0,1.0,0.0
3250,38,1,14,38,2,136.0,0.0,0.0,15.0,0.0,1.0,0.0
3251,39,4,13,172,2,295.0,0.0,0.0,10.0,0.0,1.0,1.0
3252,37,3,11,184,1,0.0,0.0,0.0,75.0,0.0,0.0,1.0
3253,39,2,14,158,1,114.0,0.0,0.0,78.0,1.0,1.0,0.0
3254,38,1,14,188,3,282.0,0.0,0.0,9.0,0.0,1.0,1.0
3255,30,4,5,20,3,0.0,0.0,0.0,5.0,0.0,1.0,0.0
3256,45,4,21,60,3,151.0,0.0,0.0,2.0,1.0,0.0,0.0
3257,68,4,42,113,3,0.0,0.0,0.0,24.0,0.0,1.0,0.0
3258,32,4,8,70,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3259,68,2,44,84,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3260,62,2,36,23,3,0.0,0.0,0.0,2.0,0.0,1.0,0.0
3261,49,2,25,141,1,0.0,1.0,1.0,33.0,1.0,1.0,0.0
3262,62,3,36,110,1,264.0,0.0,0.0,44.0,0.0,1.0,0.0
3263,55,4,29,31,1,0.0,0.0,0.0,18.0,1.0,1.0,0.0
3264,63,1,38,22,1,80.0,0.0,0.0,13.0,0.0,0.0,0.0
3265,46,1,20,91,1,0.0,1.0,0.0,52.0,0.0,0.0,0.0
3266,68,4,42,82,3,252.0,0.0,0.0,24.0,0.0,1.0,0.0
3267,53,1,29,23,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3268,51,1,26,35,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3269,52,1,28,114,3,0.0,0.0,0.0,25.0,0.0,1.0,1.0
3270,61,3,36,18,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3271,27,2,3,80,3,238.0,0.0,0.0,16.0,0.0,0.0,0.0
3272,61,2,35,74,3,0.0,0.0,0.0,23.0,1.0,0.0,0.0
3274,45,3,18,73,2,0.0,0.0,0.0,23.3,0.0,0.0,0.0
3275,67,2,43,40,1,0.0,0.0,0.0,11.0,0.0,1.0,0.0
3276,52,4,28,55,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3278,43,4,17,92,2,0.0,0.0,0.0,14.0,0.0,1.0,0.0
3279,31,4,5,48,3,0.0,0.0,0.0,21.0,1.0,1.0,0.0
3280,60,4,34,113,3,327.0,0.0,0.0,6.0,0.0,1.0,1.0
3281,53,1,28,58,2,0.0,0.0,0.0,13.0,0.0,1.0,0.0
3282,43,2,19,109,1,0.0,0.0,0.0,22.0,0.0,1.0,0.0
3283,58,3,31,39,2,0.0,0.0,0.0,10.0,1.0,1.0,0.0
3284,56,3,32,33,2,144.0,0.0,0.0,19.0,0.0,0.0,0.0
3285,51,4,27,18,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0
3287,61,1,35,43,2,0.0,0.0,0.0,28.0,0.0,1.0,0.0
3288,41,4,17,70,3,0.0,0.0,0.0,20.0,0.0,1.0,0.0
3289,52,1,28,19,3,0.0,0.0,0.0,9.0,0.0,0.0,0.0
3290,63,4,39,39,2,140.0,0.0,0.0,13.0,0.0,1.0,0.0
3291,57,3,31,81,1,0.0,0.0,0.0,8.0,0.0,0.0,0.0
3292,31,4,5,34,3,0.0,0.0,0.0,13.0,0.0,0.0,0.0
3293,30,1,4,140,2,175.0,1.0,1.0,59.0,0.0,1.0,1.0
3294,45,1,21,114,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3295,55,2,31,55,3,151.0,0.0,0.0,32.0,0.0,0.0,0.0
3296,57,1,33,21,2,76.0,0.0,0.0,1.0,0.0,1.0,0.0
3297,59,4,33,50,2,0.0,1.0,0.0,28.0,0.0,1.0,0.0
3298,61,3,37,41,1,0.0,0.0,0.0,15.0,1.0,1.0,0.0
3299,59,3,35,190,1,0.0,0.0,1.0,22.0,0.0,1.0,1.0
3300,67,2,43,8,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
3302,48,2,23,40,1,0.0,0.0,0.0,13.0,1.0,0.0,0.0
3303,60,3,35,22,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3304,38,2,11,44,2,0.0,1.0,0.0,16.7,1.0,0.0,0.0
3305,49,3,25,102,3,0.0,0.0,0.0,45.0,0.0,1.0,1.0
3306,33,4,7,54,3,235.0,0.0,0.0,18.0,0.0,1.0,0.0
3307,47,4,23,130,2,0.0,0.0,0.0,32.0,0.0,0.0,1.0
3308,42,3,15,75,2,0.0,0.0,0.0,23.3,1.0,1.0,0.0
3309,45,2,21,42,1,0.0,0.0,0.0,17.0,0.0,1.0,0.0
3310,37,1,12,133,1,0.0,0.0,0.0,38.0,0.0,1.0,0.0
3311,49,1,23,40,2,0.0,0.0,0.0,12.0,0.0,1.0,0.0
3312,58,3,34,34,1,101.0,0.0,0.0,15.0,0.0,1.0,0.0
3313,31,1,6,142,1,0.0,0.0,0.0,8.0,0.0,1.0,0.0
3314,38,3,13,64,1,0.0,0.0,1.0,23.0,1.0,1.0,0.0
3315,63,2,38,44,3,170.0,0.0,0.0,16.0,0.0,1.0,0.0
3316,53,1,27,95,1,262.0,0.0,0.0,3.0,0.0,1.0,0.0
3318,54,2,30,12,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0
3319,54,1,29,98,3,0.0,0.0,0.0,13.0,1.0,1.0,0.0
3321,56,2,31,44,3,0.0,0.0,0.0,6.0,1.0,1.0,0.0
3322,46,1,20,124,1,0.0,0.0,0.0,52.0,0.0,0.0,0.0
3323,34,2,9,175,1,0.0,0.0,0.0,67.0,0.0,1.0,0.0
3324,35,4,9,22,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3326,34,2,7,54,2,109.0,0.0,0.0,10.0,1.0,0.0,0.0
3327,44,1,19,154,1,0.0,0.0,0.0,70.0,1.0,0.0,0.0
3328,50,3,25,42,2,0.0,0.0,0.0,27.0,0.0,1.0,0.0
3330,56,1,26,80,3,0.0,0.0,0.0,30.0,1.0,1.0,0.0
3331,52,3,25,81,2,0.0,0.0,0.0,20.0,0.0,1.0,0.0
3332,65,2,39,89,1,0.0,0.0,0.0,20.0,1.0,1.0,0.0
3333,36,3,12,61,2,0.0,0.0,0.0,26.0,0.0,1.0,0.0
3334,57,4,27,25,3,0.0,0.0,0.0,4.0,1.0,0.0,0.0
3335,30,3,6,43,2,163.0,0.0,0.0,1.0,0.0,1.0,0.0
3336,63,1,38,122,1,352.0,0.0,0.0,26.0,0.0,0.0,0.0
3337,32,1,8,160,1,385.0,0.0,0.0,43.0,0.0,1.0,0.0
3340,48,3,22,30,2,0.0,0.0,0.0,5.0,1.0,1.0,0.0
3341,36,1,12,145,1,437.0,0.0,0.0,43.0,0.0,1.0,0.0
3342,48,2,24,151,1,328.0,0.0,0.0,33.0,0.0,0.0,0.0
3343,47,2,21,14,3,98.0,0.0,0.0,1.0,1.0,0.0,0.0
3344,40,3,14,19,2,0.0,0.0,0.0,2.0,0.0,1.0,0.0
3345,45,1,19,55,3,135.0,0.0,0.0,7.0,0.0,1.0,0.0
3347,36,1,11,182,1,0.0,0.0,0.0,86.0,0.0,0.0,0.0
3348,64,3,39,78,1,0.0,0.0,0.0,5.0,1.0,1.0,0.0
3349,34,1,10,42,2,0.0,0.0,0.0,24.0,1.0,1.0,0.0
3350,57,2,32,44,3,187.0,0.0,0.0,23.0,0.0,1.0,0.0
3351,65,4,41,195,3,522.0,0.0,1.0,52.0,1.0,1.0,1.0
3352,64,3,39,53,2,0.0,0.0,0.0,5.0,0.0,1.0,0.0
3353,69,3,44,65,1,0.0,0.0,0.0,24.0,0.0,0.0,0.0
3354,41,4,15,43,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0
3355,58,4,32,38,3,0.0,0.0,0.0,15.0,1.0,0.0,0.0
3356,63,1,39,50,3,0.0,0.0,0.0,18.0,0.0,1.0,0.0
3357,26,2,3,81,2,0.0,0.0,0.0,18.0,0.0,0.0,0.0
3358,32,1,6,41,3,0.0,0.0,0.0,19.0,1.0,1.0,0.0
3359,38,3,13,73,1,0.0,0.0,0.0,23.0,0.0,1.0,0.0
3360,56,2,30,31,3,104.0,0.0,0.0,4.0,1.0,0.0,0.0
3361,35,3,10,84,2,0.0,0.0,0.0,6.0,1.0,1.0,0.0
3362,41,2,17,95,1,0.0,0.0,0.0,19.0,1.0,1.0,0.0
